# SOURCE: Open-Meteo ERA5 Reanalysis
"# LOCATION: Erode, Tamil Nadu (Target: 11.341N, 77.7172E)"
# PERIOD: 2021-01-01 to 2023-12-31 IST
timestamp_ist,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,shortwave_radiation,soil_moisture_0_to_7cm
2021-01-02T21:00,23.7,84,20.8,0.1,4.2,0.0,0.257
2021-01-02T22:00,22.9,91,21.3,0.0,4.0,0.0,0.257
2021-01-02T23:00,22.3,95,21.4,0.0,5.5,0.0,0.257
2021-01-03T00:00,21.9,95,21.1,0.0,5.1,0.0,0.257
2021-01-03T01:00,21.6,95,20.7,0.0,4.9,0.0,0.256
2021-01-03T02:00,21.1,96,20.4,0.0,6.5,0.0,0.256
2021-01-03T03:00,21.5,93,20.3,0.0,5.2,0.0,0.256
2021-01-03T04:00,21.6,92,20.2,0.0,4.7,0.0,0.256
2021-01-03T05:00,21.9,91,20.4,0.0,4.8,0.0,0.257
2021-01-03T06:00,22.0,91,20.5,0.0,5.9,0.0,0.257
2021-01-03T07:00,22.9,87,20.6,0.0,6.9,34.0,0.257
2021-01-03T08:00,23.7,83,20.5,0.3,7.4,121.0,0.259
2021-01-03T09:00,23.6,87,21.3,0.8,4.3,166.0,0.266
2021-01-03T10:00,23.6,88,21.5,1.6,4.4,131.0,0.286
2021-01-03T11:00,23.7,88,21.6,1.4,1.5,128.0,0.304
2021-01-03T12:00,25.1,79,21.2,0.3,2.6,262.0,0.305
2021-01-03T13:00,26.1,74,21.1,0.2,1.1,304.0,0.305
2021-01-03T14:00,26.7,71,20.9,0.1,0.8,312.0,0.303
2021-01-03T15:00,27.4,68,21.0,0.2,2.1,408.0,0.302
2021-01-03T16:00,27.2,69,21.0,0.1,3.5,221.0,0.301
2021-01-03T17:00,26.0,73,20.7,1.6,6.7,96.0,0.263
2021-01-03T18:00,24.9,80,21.3,0.2,5.6,7.0,0.264
2021-01-03T19:00,24.4,85,21.7,0.1,6.6,0.0,0.264
2021-01-03T20:00,24.0,88,21.9,0.0,5.0,0.0,0.264
2021-01-03T21:00,23.7,91,22.2,0.0,2.1,0.0,0.264
2021-01-03T22:00,23.1,96,22.3,0.0,2.3,0.0,0.264
2021-01-03T23:00,22.7,98,22.3,0.1,1.8,0.0,0.264
2021-01-04T00:00,23.1,97,22.6,0.1,0.8,0.0,0.265
2021-01-04T01:00,23.0,96,22.3,0.3,3.1,0.0,0.267
2021-01-04T02:00,22.9,95,22.0,0.1,2.6,0.0,0.267
2021-01-04T03:00,22.6,95,21.8,0.0,3.8,0.0,0.267
2021-01-04T04:00,22.3,96,21.7,0.0,4.1,0.0,0.267
2021-01-04T05:00,22.6,93,21.4,0.0,3.9,0.0,0.277
2021-01-04T06:00,23.0,90,21.2,0.0,6.0,0.0,0.277
2021-01-04T07:00,23.2,88,21.2,0.0,7.6,24.0,0.276
2021-01-04T08:00,24.6,79,20.8,0.0,9.5,176.0,0.275
2021-01-04T09:00,26.2,68,19.9,0.0,14.1,340.0,0.274
2021-01-04T10:00,27.3,62,19.4,0.0,14.5,377.0,0.272
2021-01-04T11:00,27.6,60,19.2,0.0,13.0,264.0,0.27
2021-01-04T12:00,27.9,59,19.2,0.0,10.1,253.0,0.268
2021-01-04T13:00,27.2,65,19.9,0.0,8.5,166.0,0.267
2021-01-04T14:00,26.5,70,20.7,0.0,8.4,186.0,0.266
2021-01-04T15:00,26.5,70,20.5,0.0,7.8,176.0,0.265
2021-01-04T16:00,27.0,65,19.9,0.0,6.6,207.0,0.263
2021-01-04T17:00,25.2,77,20.9,0.0,2.6,86.0,0.266
2021-01-04T18:00,24.7,82,21.4,0.0,1.8,11.0,0.266
2021-01-04T19:00,24.3,86,21.8,0.2,2.5,0.0,0.267
2021-01-04T20:00,23.9,90,22.1,0.1,1.1,0.0,0.268
2021-01-04T21:00,23.7,91,22.2,0.0,1.5,0.0,0.268
2021-01-04T22:00,23.1,96,22.4,0.0,2.6,0.0,0.267
2021-01-04T23:00,22.6,98,22.2,0.0,3.8,0.0,0.267
2021-01-05T00:00,22.2,98,21.9,0.0,3.1,0.0,0.266
2021-01-05T01:00,22.2,98,21.8,0.0,3.9,0.0,0.266
2021-01-05T02:00,21.8,96,21.1,0.0,5.5,0.0,0.266
2021-01-05T03:00,21.6,95,20.8,0.0,5.1,0.0,0.265
2021-01-05T04:00,21.3,95,20.6,0.0,5.3,0.0,0.265
2021-01-05T05:00,21.9,94,21.0,0.0,5.1,0.0,0.267
2021-01-05T06:00,22.1,93,21.0,0.0,4.7,0.0,0.267
2021-01-05T07:00,22.8,90,21.0,0.0,6.7,36.0,0.266
2021-01-05T08:00,24.4,80,20.7,0.0,7.6,205.0,0.265
2021-01-05T09:00,26.2,70,20.3,0.0,9.3,394.0,0.264
2021-01-05T10:00,27.3,65,20.1,0.1,12.2,345.0,0.263
2021-01-05T11:00,27.8,64,20.3,0.1,12.4,350.0,0.262
2021-01-05T12:00,28.2,62,20.1,0.0,10.2,294.0,0.261
2021-01-05T13:00,29.4,58,20.2,0.1,10.2,531.0,0.259
2021-01-05T14:00,30.3,56,20.6,0.0,9.2,614.0,0.256
2021-01-05T15:00,27.5,72,21.9,0.8,13.0,309.0,0.262
2021-01-05T16:00,25.6,85,22.8,1.6,6.4,138.0,0.28
2021-01-05T17:00,26.6,71,20.9,2.9,8.6,53.0,0.252
2021-01-05T18:00,25.8,76,21.3,0.0,5.8,8.0,0.252
2021-01-05T19:00,24.9,82,21.6,0.1,4.7,0.0,0.252
2021-01-05T20:00,24.5,85,21.9,0.0,3.6,0.0,0.252
2021-01-05T21:00,24.1,91,22.5,0.1,3.4,0.0,0.252
2021-01-05T22:00,23.8,92,22.4,0.0,3.9,0.0,0.252
2021-01-05T23:00,23.6,89,21.7,0.0,3.2,0.0,0.252
2021-01-06T00:00,23.6,89,21.6,0.0,2.5,0.0,0.252
2021-01-06T01:00,23.1,93,21.8,0.0,4.4,0.0,0.252
2021-01-06T02:00,22.9,93,21.8,0.0,4.0,0.0,0.252
2021-01-06T03:00,23.1,90,21.4,0.0,3.7,0.0,0.252
2021-01-06T04:00,22.7,93,21.5,0.0,3.6,0.0,0.251
2021-01-06T05:00,22.4,96,21.7,0.0,4.7,0.0,0.273
2021-01-06T06:00,22.5,96,21.7,0.0,5.0,0.0,0.273
2021-01-06T07:00,23.5,91,21.9,0.0,3.3,28.0,0.273
2021-01-06T08:00,24.6,85,21.9,0.1,4.1,163.0,0.272
2021-01-06T09:00,25.8,78,21.6,0.1,7.8,290.0,0.272
2021-01-06T10:00,27.3,70,21.3,0.1,8.3,453.0,0.272
2021-01-06T11:00,28.2,68,21.7,0.2,6.5,551.0,0.271
2021-01-06T12:00,29.1,65,21.9,0.0,5.1,662.0,0.268
2021-01-06T13:00,29.3,64,21.9,0.0,9.7,552.0,0.266
2021-01-06T14:00,27.2,74,22.2,2.6,7.0,248.0,0.294
2021-01-06T15:00,27.9,71,22.3,0.7,5.2,386.0,0.302
2021-01-06T16:00,26.4,79,22.5,1.7,6.8,232.0,0.319
2021-01-06T17:00,26.3,79,22.4,0.9,6.6,102.0,0.298
2021-01-06T18:00,25.0,88,23.0,0.5,4.0,12.0,0.302
2021-01-06T19:00,24.5,93,23.3,0.7,5.1,0.0,0.311
2021-01-06T20:00,24.1,94,23.1,0.4,2.6,0.0,0.315
2021-01-06T21:00,24.0,94,22.9,0.5,1.1,0.0,0.319
2021-01-06T22:00,23.8,95,23.0,0.1,2.3,0.0,0.318
2021-01-06T23:00,23.2,97,22.7,0.0,3.3,0.0,0.317
2021-01-07T00:00,23.2,96,22.5,0.1,2.5,0.0,0.316
2021-01-07T01:00,23.3,95,22.5,0.2,1.8,0.0,0.317
2021-01-07T02:00,23.3,95,22.4,0.2,1.4,0.0,0.318
2021-01-07T03:00,23.3,92,21.8,0.1,2.6,0.0,0.318
2021-01-07T04:00,22.9,95,22.1,0.1,3.5,0.0,0.317
2021-01-07T05:00,22.7,96,22.1,0.0,2.9,0.0,0.344
2021-01-07T06:00,22.9,96,22.2,0.1,2.5,0.0,0.341
2021-01-07T07:00,23.3,93,22.2,0.0,2.5,20.0,0.338
2021-01-07T08:00,24.4,86,22.0,0.0,6.6,162.0,0.336
2021-01-07T09:00,25.5,80,21.8,0.0,9.1,280.0,0.333
2021-01-07T10:00,27.1,71,21.5,0.1,10.6,440.0,0.33
2021-01-07T11:00,27.8,68,21.3,0.1,10.8,411.0,0.327
2021-01-07T12:00,28.4,66,21.4,0.1,9.0,487.0,0.324
2021-01-07T13:00,28.4,66,21.5,0.1,7.8,420.0,0.321
2021-01-07T14:00,28.7,67,22.0,0.6,7.9,473.0,0.322
2021-01-07T15:00,28.6,66,21.6,0.2,8.0,361.0,0.321
2021-01-07T16:00,28.3,67,21.6,0.1,5.9,249.0,0.319
2021-01-07T17:00,27.8,70,21.8,0.0,4.7,119.0,0.315
2021-01-07T18:00,26.1,79,22.2,0.1,4.0,16.0,0.314
2021-01-07T19:00,25.7,81,22.2,0.2,6.1,0.0,0.314
2021-01-07T20:00,25.0,84,22.2,0.1,9.0,0.0,0.314
2021-01-07T21:00,24.3,89,22.3,0.1,7.4,0.0,0.313
2021-01-07T22:00,23.8,91,22.3,0.2,5.1,0.0,0.314
2021-01-07T23:00,23.2,94,22.2,2.1,6.1,0.0,0.34
2021-01-08T00:00,22.9,96,22.1,1.2,3.8,0.0,0.353
2021-01-08T01:00,22.8,96,22.1,0.2,2.2,0.0,0.352
2021-01-08T02:00,22.7,97,22.2,0.1,3.6,0.0,0.35
2021-01-08T03:00,22.8,96,22.2,0.1,1.9,0.0,0.348
2021-01-08T04:00,22.8,96,22.2,0.0,1.1,0.0,0.345
2021-01-08T05:00,22.9,98,22.5,0.0,1.3,0.0,0.332
2021-01-08T06:00,22.9,97,22.3,0.0,3.0,0.0,0.33
2021-01-08T07:00,23.5,93,22.3,0.0,1.8,32.0,0.328
2021-01-08T08:00,24.7,87,22.4,0.0,4.7,188.0,0.326
2021-01-08T09:00,26.0,79,22.1,0.2,6.3,361.0,0.325
2021-01-08T10:00,27.1,75,22.2,0.1,3.4,473.0,0.323
2021-01-08T11:00,27.9,73,22.7,0.1,2.1,585.0,0.32
2021-01-08T12:00,28.7,72,23.2,0.1,1.5,685.0,0.316
2021-01-08T13:00,29.0,72,23.4,0.1,2.3,624.0,0.313
2021-01-08T14:00,29.8,63,22.1,0.3,4.4,573.0,0.312
2021-01-08T15:00,25.8,86,23.3,8.6,9.5,291.0,0.416
2021-01-08T16:00,25.2,84,22.4,3.2,3.7,123.0,0.411
2021-01-08T17:00,26.6,76,22.1,0.4,9.4,97.0,0.351
2021-01-08T18:00,25.3,83,22.2,0.0,7.6,20.0,0.348
2021-01-08T19:00,24.7,86,22.3,0.0,9.0,0.0,0.345
2021-01-08T20:00,24.1,90,22.4,0.0,6.8,0.0,0.342
2021-01-08T21:00,23.5,94,22.4,0.0,4.2,0.0,0.34
2021-01-08T22:00,23.3,94,22.2,0.3,3.4,0.0,0.34
2021-01-08T23:00,22.9,95,22.1,1.7,5.0,0.0,0.358
2021-01-09T00:00,22.7,97,22.1,0.1,4.1,0.0,0.356
2021-01-09T01:00,22.5,97,22.0,0.5,3.7,0.0,0.359
2021-01-09T02:00,22.2,99,22.0,0.0,1.8,0.0,0.355
2021-01-09T03:00,22.5,98,22.1,0.0,0.8,0.0,0.352
2021-01-09T04:00,22.5,97,22.0,0.0,3.4,0.0,0.349
2021-01-09T05:00,22.4,96,21.7,0.0,2.7,0.0,0.357
2021-01-09T06:00,22.5,96,21.9,0.0,3.1,0.0,0.354
2021-01-09T07:00,23.1,95,22.2,0.0,2.5,33.0,0.351
2021-01-09T08:00,24.4,87,22.1,0.0,6.1,189.0,0.348
2021-01-09T09:00,26.0,76,21.5,0.0,8.9,346.0,0.345
2021-01-09T10:00,27.4,69,21.2,0.1,7.6,423.0,0.342
2021-01-09T11:00,28.0,67,21.3,0.1,7.2,397.0,0.339
2021-01-09T12:00,28.8,64,21.3,0.4,6.6,527.0,0.338
2021-01-09T13:00,29.0,63,21.2,0.3,7.4,512.0,0.337
2021-01-09T14:00,29.8,59,21.0,0.1,7.6,553.0,0.333
2021-01-09T15:00,29.8,59,21.0,0.0,9.4,436.0,0.33
2021-01-09T16:00,29.3,60,20.7,0.0,12.0,314.0,0.327
2021-01-09T17:00,26.8,74,21.8,0.0,8.2,129.0,0.322
2021-01-09T18:00,25.7,82,22.4,0.3,8.6,8.0,0.324
2021-01-09T19:00,25.0,85,22.3,0.1,7.6,0.0,0.324
2021-01-09T20:00,24.4,88,22.3,0.1,6.8,0.0,0.323
2021-01-09T21:00,23.9,91,22.3,0.1,5.1,0.0,0.323
2021-01-09T22:00,23.4,94,22.3,0.1,3.3,0.0,0.322
2021-01-09T23:00,23.1,96,22.4,0.0,1.8,0.0,0.321
2021-01-10T00:00,23.1,96,22.4,0.0,1.0,0.0,0.32
2021-01-10T01:00,23.3,94,22.3,0.0,0.8,0.0,0.319
2021-01-10T02:00,22.4,97,21.8,0.0,4.7,0.0,0.318
2021-01-10T03:00,22.2,98,21.9,0.0,4.9,0.0,0.317
2021-01-10T04:00,22.5,98,22.1,0.0,4.0,0.0,0.316
2021-01-10T05:00,22.5,94,21.5,0.0,4.0,0.0,0.315
2021-01-10T06:00,22.8,93,21.5,0.0,5.2,0.0,0.315
2021-01-10T07:00,23.1,93,21.9,0.6,6.1,13.0,0.32
2021-01-10T08:00,23.8,89,21.8,0.3,6.9,95.0,0.323
2021-01-10T09:00,24.7,82,21.5,0.0,8.0,210.0,0.322
2021-01-10T10:00,26.0,77,21.8,1.0,9.3,385.0,0.33
2021-01-10T11:00,26.9,71,21.2,0.1,10.0,407.0,0.329
2021-01-10T12:00,28.3,64,20.7,0.2,8.9,589.0,0.327
2021-01-10T13:00,29.0,61,20.8,0.1,7.6,576.0,0.324
2021-01-10T14:00,29.6,58,20.6,0.0,8.1,547.0,0.32
2021-01-10T15:00,29.4,60,20.9,0.0,8.0,400.0,0.317
2021-01-10T16:00,29.4,61,21.0,0.0,7.7,315.0,0.314
2021-01-10T17:00,26.5,74,21.5,0.2,6.0,104.0,0.288
2021-01-10T18:00,24.0,93,22.9,1.5,8.1,7.0,0.306
2021-01-10T19:00,23.9,93,22.7,0.9,4.4,0.0,0.317
2021-01-10T20:00,23.7,95,22.8,0.8,6.0,0.0,0.327
2021-01-10T21:00,23.6,96,22.9,0.5,3.1,0.0,0.333
2021-01-10T22:00,23.4,96,22.7,0.2,6.0,0.0,0.333
2021-01-10T23:00,23.3,96,22.7,0.0,4.2,0.0,0.331
2021-01-11T00:00,23.1,98,22.7,0.0,2.9,0.0,0.33
2021-01-11T01:00,23.3,97,22.7,0.0,1.1,0.0,0.329
2021-01-11T02:00,23.0,99,22.9,0.1,1.5,0.0,0.328
2021-01-11T03:00,23.1,98,22.8,0.1,4.7,0.0,0.328
2021-01-11T04:00,23.0,98,22.6,0.2,4.4,0.0,0.329
2021-01-11T05:00,23.0,97,22.5,0.4,3.6,0.0,0.374
2021-01-11T06:00,23.3,96,22.6,0.7,6.3,0.0,0.378
2021-01-11T07:00,23.3,93,22.2,0.5,8.6,9.0,0.38
2021-01-11T08:00,23.5,93,22.2,1.0,9.6,56.0,0.387
2021-01-11T09:00,23.9,92,22.5,1.1,8.7,126.0,0.394
2021-01-11T10:00,24.3,88,22.2,0.5,8.6,127.0,0.391
2021-01-11T11:00,25.4,80,21.7,0.1,9.7,333.0,0.384
2021-01-11T12:00,25.9,76,21.4,0.3,11.9,219.0,0.38
2021-01-11T13:00,26.9,72,21.4,0.4,11.7,394.0,0.378
2021-01-11T14:00,25.3,86,22.7,0.8,7.6,133.0,0.381
2021-01-11T15:00,25.0,89,23.0,0.6,7.0,91.0,0.383
2021-01-11T16:00,24.8,90,23.1,0.3,6.0,93.0,0.381
2021-01-11T17:00,24.4,90,22.7,0.3,4.3,27.0,0.36
2021-01-11T18:00,24.0,92,22.6,1.2,4.3,4.0,0.374
2021-01-11T19:00,23.8,92,22.4,1.3,4.0,0.0,0.387
2021-01-11T20:00,23.5,93,22.3,0.8,4.7,0.0,0.391
2021-01-11T21:00,23.3,94,22.4,0.2,3.7,0.0,0.387
2021-01-11T22:00,23.8,89,21.9,0.1,3.3,0.0,0.382
2021-01-11T23:00,22.8,94,21.8,0.0,4.7,0.0,0.377
2021-01-12T00:00,23.0,94,22.0,0.0,7.0,0.0,0.373
2021-01-12T01:00,22.1,97,21.6,0.0,5.2,0.0,0.37
2021-01-12T02:00,22.6,95,21.7,0.0,10.2,0.0,0.367
2021-01-12T03:00,22.8,92,21.5,0.0,12.2,0.0,0.365
2021-01-12T04:00,22.6,92,21.1,0.0,12.3,0.0,0.362
2021-01-12T05:00,22.2,91,20.6,0.0,10.5,0.0,0.356
2021-01-12T06:00,22.3,91,20.8,0.5,10.1,0.0,0.36
2021-01-12T07:00,22.2,91,20.6,0.4,13.7,14.0,0.363
2021-01-12T08:00,22.4,90,20.7,0.6,13.3,46.0,0.368
2021-01-12T09:00,23.5,85,20.8,1.2,11.6,177.0,0.379
2021-01-12T10:00,23.8,83,20.8,0.9,11.2,235.0,0.385
2021-01-12T11:00,24.6,79,20.8,1.0,10.7,320.0,0.39
2021-01-12T12:00,24.3,81,20.7,0.3,8.3,161.0,0.386
2021-01-12T13:00,25.4,72,20.0,0.0,13.4,290.0,0.381
2021-01-12T14:00,25.8,72,20.4,0.2,11.7,328.0,0.377
2021-01-12T15:00,26.1,74,21.1,0.1,9.1,300.0,0.373
2021-01-12T16:00,26.1,77,21.8,0.5,5.9,194.0,0.374
2021-01-12T17:00,24.9,90,23.2,0.2,4.0,52.0,0.367
2021-01-12T18:00,23.7,90,22.0,0.0,6.2,11.0,0.364
2021-01-12T19:00,23.6,90,21.9,0.0,4.7,0.0,0.362
2021-01-12T20:00,23.4,90,21.7,0.0,5.1,0.0,0.36
2021-01-12T21:00,23.5,89,21.5,0.0,7.8,0.0,0.359
2021-01-12T22:00,23.4,89,21.5,0.1,9.0,0.0,0.357
2021-01-12T23:00,23.1,90,21.5,0.0,7.9,0.0,0.356
2021-01-13T00:00,22.7,92,21.4,0.0,7.0,0.0,0.355
2021-01-13T01:00,22.2,95,21.4,0.0,5.6,0.0,0.354
2021-01-13T02:00,22.3,95,21.4,0.1,5.1,0.0,0.353
2021-01-13T03:00,22.4,94,21.4,0.1,6.0,0.0,0.352
2021-01-13T04:00,22.6,92,21.3,0.3,9.9,0.0,0.354
2021-01-13T05:00,22.3,94,21.2,0.0,12.1,0.0,0.383
2021-01-13T06:00,22.6,91,21.0,0.1,13.4,0.0,0.38
2021-01-13T07:00,22.6,90,20.9,0.0,13.5,5.0,0.377
2021-01-13T08:00,23.3,87,21.1,0.0,11.9,76.0,0.374
2021-01-13T09:00,25.2,77,20.9,0.0,12.7,350.0,0.371
2021-01-13T10:00,26.5,70,20.6,0.1,15.7,462.0,0.368
2021-01-13T11:00,27.2,66,20.4,0.1,15.5,481.0,0.365
2021-01-13T12:00,28.1,62,20.3,0.2,16.1,567.0,0.362
2021-01-13T13:00,28.5,60,20.0,0.0,16.8,477.0,0.359
2021-01-13T14:00,28.7,58,19.7,0.0,17.5,422.0,0.355
2021-01-13T15:00,28.0,64,20.6,0.0,17.3,337.0,0.352
2021-01-13T16:00,27.5,66,20.5,0.0,14.5,244.0,0.349
2021-01-13T17:00,26.5,71,20.9,0.0,8.6,127.0,0.356
2021-01-13T18:00,24.8,83,21.7,0.2,8.4,17.0,0.357
2021-01-13T19:00,24.5,87,22.2,0.0,6.4,0.0,0.355
2021-01-13T20:00,24.0,87,21.8,0.0,6.4,0.0,0.354
2021-01-13T21:00,23.9,85,21.2,0.0,7.1,0.0,0.353
2021-01-13T22:00,23.6,87,21.3,0.0,4.7,0.0,0.352
2021-01-13T23:00,23.0,91,21.5,0.0,3.1,0.0,0.351
2021-01-14T00:00,22.6,92,21.2,0.0,3.9,0.0,0.35
2021-01-14T01:00,22.5,90,20.7,0.0,7.0,0.0,0.349
2021-01-14T02:00,22.0,92,20.6,0.0,9.3,0.0,0.348
2021-01-14T03:00,21.4,96,20.8,0.0,7.0,0.0,0.347
2021-01-14T04:00,21.1,96,20.5,0.0,5.4,0.0,0.346
2021-01-14T05:00,21.5,95,20.7,0.0,7.2,0.0,0.342
2021-01-14T06:00,21.4,93,20.2,0.0,5.8,0.0,0.342
2021-01-14T07:00,22.3,88,20.2,0.0,9.4,31.0,0.341
2021-01-14T08:00,23.5,81,20.0,0.0,11.2,187.0,0.34
2021-01-14T09:00,25.0,72,19.7,0.0,9.6,369.0,0.338
2021-01-14T10:00,26.8,66,19.9,0.0,11.8,521.0,0.336
2021-01-14T11:00,27.3,64,20.0,0.1,11.4,493.0,0.334
2021-01-14T12:00,27.7,63,19.9,0.1,10.7,493.0,0.331
2021-01-14T13:00,27.8,63,20.1,0.0,11.6,445.0,0.329
2021-01-14T14:00,28.1,63,20.5,0.0,12.7,446.0,0.327
2021-01-14T15:00,28.4,65,21.1,0.0,9.7,462.0,0.324
2021-01-14T16:00,27.9,66,21.1,0.0,10.1,306.0,0.323
2021-01-14T17:00,25.2,78,21.1,0.3,6.4,113.0,0.341
2021-01-14T18:00,24.0,85,21.4,0.3,3.1,16.0,0.342
2021-01-14T19:00,23.5,90,21.7,0.2,3.8,0.0,0.343
2021-01-14T20:00,23.3,90,21.6,0.0,4.1,0.0,0.343
2021-01-14T21:00,23.3,92,22.0,0.2,2.5,0.0,0.343
2021-01-14T22:00,23.3,94,22.2,0.3,2.9,0.0,0.346
2021-01-14T23:00,22.9,96,22.2,0.3,2.4,0.0,0.35
2021-01-15T00:00,22.7,97,22.2,0.0,3.1,0.0,0.349
2021-01-15T01:00,22.5,96,21.9,0.0,3.1,0.0,0.349
2021-01-15T02:00,22.3,98,21.9,0.0,2.3,0.0,0.348
2021-01-15T03:00,22.1,97,21.7,0.0,3.4,0.0,0.347
2021-01-15T04:00,22.0,97,21.4,0.0,4.1,0.0,0.346
2021-01-15T05:00,22.0,96,21.3,0.0,4.7,0.0,0.343
2021-01-15T06:00,22.3,95,21.4,0.0,5.6,0.0,0.342
2021-01-15T07:00,22.8,94,21.7,0.0,7.4,25.0,0.342
2021-01-15T08:00,24.1,86,21.6,0.0,8.5,189.0,0.341
2021-01-15T09:00,25.4,77,21.1,0.0,12.1,335.0,0.34
2021-01-15T10:00,26.7,69,20.6,0.0,12.6,431.0,0.338
2021-01-15T11:00,27.5,65,20.4,0.0,9.6,389.0,0.336
2021-01-15T12:00,27.6,66,20.6,0.1,9.2,379.0,0.334
2021-01-15T13:00,28.0,65,20.9,0.5,9.8,536.0,0.336
2021-01-15T14:00,27.9,66,20.9,0.3,7.6,369.0,0.336
2021-01-15T15:00,28.0,65,20.9,0.0,7.7,324.0,0.335
2021-01-15T16:00,27.0,71,21.4,0.5,7.4,225.0,0.337
2021-01-15T17:00,24.7,84,21.8,0.3,1.1,66.0,0.33
2021-01-15T18:00,24.2,91,22.6,0.0,1.3,12.0,0.33
2021-01-15T19:00,23.8,93,22.6,0.0,2.3,0.0,0.329
2021-01-15T20:00,23.4,94,22.4,0.0,5.2,0.0,0.329
2021-01-15T21:00,23.5,92,22.1,0.0,5.5,0.0,0.329
2021-01-15T22:00,23.3,93,22.2,0.1,4.8,0.0,0.329
2021-01-15T23:00,23.0,96,22.3,0.0,2.2,0.0,0.329
2021-01-16T00:00,22.4,98,22.1,0.0,3.6,0.0,0.328
2021-01-16T01:00,21.8,99,21.6,0.0,4.5,0.0,0.328
2021-01-16T02:00,21.7,99,21.6,0.0,3.7,0.0,0.328
2021-01-16T03:00,22.0,99,21.9,0.0,1.3,0.0,0.327
2021-01-16T04:00,21.7,100,21.6,0.0,1.4,0.0,0.327
2021-01-16T05:00,21.4,99,21.3,0.0,2.2,0.0,0.323
2021-01-16T06:00,21.8,98,21.5,0.0,3.6,0.0,0.323
2021-01-16T07:00,22.5,94,21.6,0.0,2.8,30.0,0.323
2021-01-16T08:00,24.0,84,21.2,0.0,6.2,199.0,0.322
